,Unnamed: 0,Carbohydrates,Energy,Energy (kCal),Fat,Fiber,Protein,Salt,Saturated fat,Sugars,barcode,name,origins,quantity,unit,Calcium,Omega-3 fatty acids,Polyunsaturated fatty acids,Sodium,Monounsaturated fatty acids,Vitamin A,Vitamin E (Tocopherol),Vitamin C (Ascorbic acid),Magnesium,Iron,Selenium,Vitamin B1 (Thiamin),Vitamin B2 (Riboflavin),Vitamin B3 (Niacin),Vitamin B6 (Pyridoxin),Vitamin D (Cholacalciferol),Vitamin K,Zinco,Polyols,Fructose,Glucose,Lactose,Saccharose,Folic acid,Biotin,Phosphorus,Vitamin B12 (Cobalamin),Vitamin B5 (Panthothenic acid),Cholesterol,Iodine,Provitamin A (β-carotene),Omega-6 fatty acids
5610,5610,16.0,2497.0,603.0,50.0,,19.0,1.8,5.8,5.8,4008258041116,Seeberger Wertvolle Snacks Kalifornische Pistazien Gesalzen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,5611,5.8,99.0,24.0,0.0,,0.0,0.13,0.0,3.9,8001160004329,GATORADE COOL BLUE,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,5612,45.0,1048.0,249.0,5.9,5.7,1.4,1.1,3.3,6.4,8436008306356,Proceli Nutrition Gluten Free Burger,,180.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,5613,,,,,,,,,,7613034302243,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,5614,48.0,1088.0,256.0,0.5,,5.0,0.03,0.1,43.0,4008258365045,Seeberger Aprikosen Ungeschwefelt,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,5615,20.0,362.0,86.0,0.1,1.7,0.3,0.0,,20.0,3045320083453,,,750.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,5616,2.4,42.0,10.0,0.0,,0.0,0.0,,2.4,7640135440987,Birch Water,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,5617,,,,,,,,,,7610849896417,Coop Qualité & Prix Rooibostee natur,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,5618,,,,,,,,,,7610849820191,,,40.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,5619,96.0,1630.0,390.0,0.0,,0.0,0.0,,95.0,7610700603949,Ricola Holunderblüten,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,5620,3.7,2504.0,607.0,54.0,,19.0,0.04,4.5,3.0,4008258065013,Seeberger Feine Spezialitäten Almonds,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,5621,7.0,170.0,41.0,0.5,2.5,1.0,0.8,0.0,2.5,7613331290175,Coop Qualité & Prix  Karotten,,240.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,5622,,,,,,,,,,7613034360922,Nestlé SPECIAL.T Early Grey FLAVOURED BLACK T. With Bergamot Peels,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,5623,,,,,,,,,,7610845735628,coop Pro Montagna Bio Bergkräutertee mit Edelweiss,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,5624,59.0,1034.0,243.0,0.2,1.4,0.7,0.0,0.0,59.0,3045320002935,Bonne Maman Feigen Confiture Extra,,370.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,5625,,,,,,,,,,7610849894093,Coop  Qualité & Prix Rooibos Vanille,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,5626,,,,,,,,,,7613331194893,Coop Qualité & Prix Black Tea Darjeeling,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,5627,11.0,2751.0,666.0,62.0,,12.0,0.01,4.1,4.6,4008258100011,Seeberger Haselnusskerne,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,5628,59.0,1027.0,242.0,0.1,1.0,0.7,0.0,,59.0,3045320022247,Bonne Maman Confiture Mûres Fruits Choisis,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,5629,22.0,603.0,2525.0,55.2,,20.0,5.0,3.6,4.4,80921547,,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,5630,,,,,,,,,,7610809049150,Coop Naturaplan Pure Ceylon Tea Mix,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,5631,11.0,200.0,48.0,0.0,1.0,0.5,,0.0,9.0,7610807068924,,,,g,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,5632,,,,,,,,,,7613034302281,,,25.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,5633,,,,,,,,,,4260284480714,Stick Lempke diet mit ohne Lemon  & hibiskus ,,37.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634,5634,5.6,3113.0,756.0,76.0,0.0,9.3,0.8,13.0,4.5,4008258046029,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,5635,65.0,1470.0,352.0,3.0,3.5,13.0,0.05,1.0,2.0,7610846782768,Coop Naturaplan Buchweizen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636,5636,31.0,2410.0,580.0,42.0,,18.0,0.04,8.5,9.1,4008258107010,Seeberger Cashew nuts shelled,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,5637,0.1,14.0,3.0,0.1,,0.4,0.1,0.1,0.4,8900200025556,Venga Functional infusions Calorie Balance Zitrone Limette,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,5638,95.0,1630.0,390.0,0.0,,0.0,,,,76107368,,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,5639,59.0,1018.0,239.0,0.1,0.8,0.3,0.0,,59.0,3045320029253,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,5640,17.0,300.0,72.0,0.0,0.0,0.5,0.02,0.0,17.0,7610827846854,Coop Birnenhälften,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,5641,,,,,,,,,,7610845376104,coop Qualité & Prix Green Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,5642,,,,,,,,,,7610809013373,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,5643,,,,,,,,,,7611654022923,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644,5644,,,,,,,,,,4260284480127,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,5645,,,,,,,,,,7610849820160,coop Qualité & Prix Black Tea CEYLON,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,5646,,,,,,,,,,8000430172010,Galbani Mascarpone,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647,5647,4.5,1260.0,301.0,30.0,2.5,3.0,0.86,3.5,3.5,7610800017035,Coop : Qualité&Prix : Bourguignonne Sauce,Switzerland,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,5648,53.0,1410.0,337.0,10.0,2.5,7.0,1.3,1.5,19.0,7610827636554,Coop Qualité & Prix Choco Brioche,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,5649,1.5,180.0,43.0,2.0,1.0,4.0,0.0,0.5,0.5,7613331092885,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,5650,29.0,710.0,170.0,0.0,6.0,10.0,0.8,,2.5,7613331869357,coop Qualité & Prix Adzukibohnen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,5651,,,,,,,,,,7610809013410,Coop Hagebuttentee mit Hibiskusblüten,,135.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,5652,,,,,,,,,,7640102404561,Kräuter-Pfarrer Künzle Künzle's Kraütertee ORANGENBLÜTEN,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,5653,,,,,,,,,,7610849710478,Coop Qualité & Prix Pfefferminztee,,70.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,5654,14.0,255.0,60.0,0.1,1.0,0.2,0.0,,14.0,0024000010227,Del Monte Birnen Halbe Frucht,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5655,5655,12.0,380.0,91.0,0.5,5.0,7.0,0.0,0.0,6.0,7610849682034,Qualité & Prix : Schweizer Erbsen sehr fein,Switzerland,700.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,5656,4.7,151.0,36.0,1.2,0.6,1.4,0.88,0.6,0.6,7613032572280,Maggi Hüttensuppe,,94.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5657,5657,,,,,,,,,,7610846023854,La Sensuelle 2015 ROSÉ SYRAH,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658,5658,,,,,,,,,,7610849886609,Coop Rooibos Capetown,,28.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659,5659,,,,,,,,,,7610809034408,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660,5660,0.5,3050.0,729.0,82.0,,,,,,7610411000709,Milco BEURRE de TRADITION,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661,5661,8.0,1720.0,411.0,41.0,1.5,3.0,1.7,5.0,4.0,7610800010241,Coop Qualite & Prix Knoblauchsauce,,,g,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662,5662,,,,,,,,,,0734756003014,Stubb's : Texas Butter : Injectable All-Natural Marinade,USA,340.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5663,5663,,,,,,,,,,7610491056054,Floramed Erkältungstee,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664,5664,59.0,1031.0,243.0,0.2,1.1,0.7,0.0,,59.0,3045320002539,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665,5665,,,,,,,,,,4260284480059,Tee Apfel & Minze & Zitrone,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666,5666,,,,,,,,,,7610849894079,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667,5667,,,,,,,,,,7613331677594,LOVELY Red Berry Rosé Wine,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,5668,,,,,,,,,,7640102404523,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669,5669,3.5,80.0,19.0,,1.0,1.0,,,3.0,8004325600671,Coop Qualité & prix Gehackte Tomaten in Tomatensaft,,138.0,g,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,5670,,,,,,,,,,7610849820320,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5671,5671,0.5,3050.0,730.0,82.0,,0.5,,,,7610829818569,coop freefrom Butter,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,5672,15.0,265.0,62.0,0.0,0.1,0.5,0.0,,13.0,0024000011484,Del Monte Mandarinen,,175.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,5673,3.8,99.0,24.0,0.6,0.5,0.7,0.85,0.3,0.5,7611100088640,Knorr Steinpilz-Crème,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,5674,,,,,,,,,,7610849710454,Coop Kräuter-Tee,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,5675,4.5,230.0,55.0,3.5,0.5,1.0,0.88,2.0,1.0,7611100133104,Knorr Spargelcrème-suppe,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,5676,5.5,124.0,30.0,0.5,0.7,0.8,0.83,0.1,2.3,7611100120265,coop naturaplan bio Knorr Tomate Suppe,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,5677,,,,,,,,,,7640102404530,Kräuter-Pfarrer Künzle BRENNESSELBLÄTTER,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,5678,5.9,195.0,46.0,2.2,0.5,0.9,0.72,0.9,4.7,8712100758379,Knorr Tomatencremesuppe,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,5679,,,,,,,,,,3760033593692,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,5680,1.0,790.0,186.0,3.0,0.5,39.0,4.3,1.0,1.0,7613269393177,MIGROS BEEF CHIPS NATURE,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,5681,4.6,98.0,25.0,0.5,0.6,0.9,0.93,0.1,0.5,7611100088220,,,72.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,5682,4.9,190.0,45.0,1.5,0.0,3.2,,0.9,4.9,7610845884494,,,,g,160.0,,,0.05,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,
5683,5683,,,,,,,,,,0070177094904,Twinings of London Two Seasons Darjeeling Large Leaf Tea Bags,,37.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,5684,5.6,167.0,40.0,1.0,1.2,1.5,0.78,0.4,0.3,7613032572440,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685,5685,,,,,,,,,,4012824401709,YogiTea Lebensfreude,,30.6,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,5686,43.0,1555.0,370.0,18.0,,7.0,0.93,8.0,25.0,7610089364837,Dr. Oetker Basismischung für Cupcakes,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,5687,,,,,,,,,,0070177273330,Twinings of London Pure Verbena Herbal Infusion Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,5688,0.5,3050.0,730.0,82.0,0.0,0.5,,49.0,0.5,7610849232710,,,,g,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,5689,,,,,,,,,,0070177010799,Twinings Of London Pure Darjeeling Black Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,5690,,,,,,,,,,0070177118570,Twinnings of London Pure Linden,,37.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,5691,0.0,17.0,4.0,0.0,,0.5,0.0,,0.0,8712100775680,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,5692,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,8712100619922,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,5693,3.4,140.0,33.0,1.0,0.1,2.6,0.8,,0.8,3036811545017,Liebig Soupe de Poissons aux Aromates,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,5694,3.0,1380.0,300.0,35.0,,2.0,8.0,21.0,3.0,7610807242263,Coop Naturaplan Vollrahm,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,5695,11.0,1295.0,308.0,2.3,,49.0,0.01,0.6,11.0,4260402480923,Veganz : Soja-Würfel : rein pflanzlich : vegan,Germany,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,5696,,,,,,,,,,0070177118518,Twinings Of London Pure Camomile Herbal Infusion Tea Bags,,25.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,5697,,,,,,,,,,7640104351399,Laiterie Moderne Doppelrahm,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,5698,,,,,,,,,,7610848960201,Coop Fine Food Sencha,,18.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,5699,0.5,33.0,8.0,0.7,0.5,0.5,1.1,0.4,0.5,7611100058575,Knorr Hühner,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,5700,0.5,514.0,123.0,7.0,1.0,14.0,0.05,1.3,0.5,4104420135901,Tofu natur,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,5701,10.1,303.0,72.0,1.7,0.7,3.9,0.13,1.1,9.8,7613035016361,Nestlé  Nesquik,,200.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,5702,58.0,2070.0,494.0,24.0,,10.0,1.0,2.2,3.9,3174508507617,Albatros Croûtons,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,5703,,,,,,,,,,7611900101037,Lipton YELLOW LABEL TEA,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,5704,,,,,,,,,,7610807051476,coop naturaplan Kamillentee bio,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,5705,70.4,1678.0,398.0,7.9,9.1,6.8,0.12,4.2,65.8,3033710045457,,,170.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,5706,0.0,17.0,4.0,0.0,,0.5,0.0,0.0,0.0,3228881001801,,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,5707,0.3,8.0,2.0,0.1,,0.2,0.01,0.1,0.2,4009300008033,TEEKANNE Türkischer Apfel,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,5708,0.3,8.0,2.0,0.1,,0.2,0.01,0.1,0.2,4009300011057,Teekanne Landlust Susser Fenchel & Apfel,,40.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,5709,38.0,2400.0,574.0,41.0,10.0,9.0,0.01,24.0,30.0,7610845770605,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,5710,,,,,,,,,,0070177010768,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,5711,,,,,,,,,,0070177037505,Twinings Of London Prince of Wales,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,5712,0.1,3.0,1.0,0.1,0.1,0.1,,0.1,0.1,9001475032917,,,,g,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,5713,,,,,,,,,,0070177072919,Twinings of London Fenchel Fenouil,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,5714,0.3,8.0,2.0,0.1,,0.2,0.01,0.1,0.2,4009300008989,Teekanne Landlust Holunder & Minze,,50.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,5715,,,,,,,,,,0070177095253,Twinings Of London Rose Garden Black Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,5716,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,8712100620676,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,5717,3.0,1380.0,335.0,35.0,,2.0,0.09,21.0,3.0,7610900017706,Emmi Schweizer Rahm Suisse Vollrahm,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,5718,0.1,,,0.1,,,,0.1,,4009300011040,TEEKANNE Chinesischer Sencha,,35.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,5719,,,,,,,,,,7610845320350,Coop Naturaplan Grüntee,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,5720,2.5,1390.0,333.0,35.0,0.0,3.0,0.05,21.0,2.5,7630017662132,Coop Sauerrahm,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5721,5721,,,,,,,,,,0070177118525,Twinnings of London Pure Peppermint,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722,5722,4.6,187.0,45.0,2.2,0.6,1.3,0.9,1.3,0.6,7611100171380,Knorr Älplersuppe,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,5723,,,,,,,,,,0070177095666,TWININGS Exotic Mango & Ginger GREEN TEA,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,5724,,,,,,,,,,0070177011697,TWININGS Lapsang Souchong,,50.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,5725,,,,,,,,,,0070177041953,Twinings Of London Selection Pack,,50.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,5726,6.0,580.0,139.0,6.0,0.5,15.0,0.7,3.0,0.5,7613331696731,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,5727,19.7,504.0,119.0,0.4,,5.1,,,,7613030198024,Thomy Tomatenpüree,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,5728,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,8712100776069,Lipton Amazingly Grey,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729,5729,,,,,,,,,,7610848941996,Coop Fine Food Darjeeling SFTGFOP1  Indischer Schwarztee,,24.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,5730,0.3,8.0,2.0,0.1,,0.2,0.01,0.1,0.2,4009300008880,Teekanne Frecher Flirt,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,5731,79.0,1581.0,376.0,3.0,6.5,5.0,0.4,1.5,75.0,7610100026713,,,,g,38.0,,,,,,,95.0,,17.0,,0.7,,,,11.0,,7.5,,,,,,,,170.0,,,,,,
5732,5732,0.3,8.0,2.0,0.1,0.0,0.2,0.01,0.1,0.2,4009300005230,Teekanne Sweet Kiss,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,5733,0.5,17.0,4.0,,,0.5,,,0.5,8722700210641,Lipton green tea Intense Mint FLAVOURED GREEN TEA,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5734,5734,0.0,17.0,4.0,0.0,,0.5,0.0,,0.0,8712100775222,Lipton Greentea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,5735,20.0,488.0,116.0,0.5,5.3,5.6,0.42,0.1,15.0,7614200092333,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,5736,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,5410033813358,Lipton Herbal Infusion WITH FRUITY TASTE,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,5737,45.1,1609.0,384.0,18.5,2.1,8.3,0.34,9.6,20.5,8076809524292,,,,g,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,5738,,,,,,,,,,0070177071349,Twinings of London Orange & Cinnamon Tea,,50.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,5739,0.5,17.0,4.0,0.0,,0.5,0.0,0.0,0.5,8712100775017,Lipton fruit tea Strawberry Raspberry & Rhubarb,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,5740,3.5,80.0,19.0,0.0,1.0,1.0,0.05,0.0,3.0,7610829715790,Coop naturaplan Pomodori Pelati,,240.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,5741,,,,,,,,,,0070177118495,Twinings Of London Strawberry & Mango,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,5742,13.2,1676.0,405.0,36.5,1.6,5.2,2.5,5.0,6.5,8076809517881,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,5743,6.0,1370.0,328.0,33.0,,2.0,,,,7611654260110,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,5744,,,,,,,,,,7610849908233,Coop Früchtetee,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,5745,,,,,,,,,,4012824402874,Yogi Tea Biologique Ayurvedic Herb And Spice Tea Blends,,33.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,5746,0.0,16.0,4.0,0.0,0.0,0.0,1.24,0.0,0.0,3033710036837,Maggi BOUILLON Rind fettarm,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,5747,,,,,,,,,,0070177273347,Twinings Verbena & Orange ,,37.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,5748,,,,,,,,,,9001475049304,Teekanne Hol Dir Kraft Belebende Kräuterteemischung Harmonie für Körper & Seele,,40.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,5749,,,,,,,,,,0070177010775,Twinings Of London English Breakfast,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,5750,49.0,1740.0,414.0,17.0,1.7,15.0,7.0,8.4,5.3,7613031224234,Maggi Idee für pour Pasta-Gratin Carbonara,,43.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,5751,0.5,17.0,4.0,0.0,,0.5,0.0,0.0,0.5,8722700044598,Lipton herbal infussion Alps Breeze,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,5752,,,,,,,,,,4012824400085,YOGI TEA BIOLOGISCH Himalaya,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,5753,0.5,17.0,4.0,0.0,,0.5,0.0,,0.5,8718114888835,Lipton Green Tea Lemon,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,5754,0.9,24.0,6.0,0.0,0.0,0.5,0.68,0.3,0.3,4009062800111,Lacroix  Kalbs Fond,,400.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,5755,4.0,670.0,160.0,15.0,,3.0,,,,7610849386628,freefrom Kaffeerahm lactosefrei,,120.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,5756,81.3,1645.0,389.0,3.5,6.0,5.0,0.4,2.0,77.6,7612100002674,Caotina original,,,g,207.0,,,,,,,,,,,1.1,1.4,16.0,1.4,,,,,,,,,200.0,,300.0,2.5,6.0,,,,
5757,5757,11.0,385.0,92.0,4.4,1.0,,,2.6,1.4,7611100036924,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,5758,17.1,390.0,92.0,0.1,2.6,4.4,0.4,0.0,13.6,8004913000739,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,5759,,,,,,,,,,0070177068011,Twinnings of London Vanilla Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,5760,65.7,1482.0,350.0,2.5,6.5,13.0,0.01,0.5,3.5,8076809532440,Barilla Integrale Blé Complet  Farfalle,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,5761,0.5,17.0,4.0,0.0,,0.5,0.0,0.0,0.5,8722700001232,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,5762,,,,,,,,,,0070177011604,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,5763,4.0,700.0,169.0,15.0,,4.5,0.1,9.0,4.0,7610900153206,Emmi QIMIQ,,250.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,5764,,,,,,,,,,0070177173166,Twnnings of London Green Tea Jasmine,,45.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,5765,,,,,,,,,,0070177173203,Twinings of London Green Tea & Mint,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
